distrito,TipoVoo,Ano,MesDesc,textbox_MatrixRow_CargaEmb,textbox_MatrixRow_CargaEmb2,textbox_MatrixRow_CargaEmb5,TipoVoo1,textbox_MatrixRow_CargaEmb3,textbox_MatrixRow_CargaEmb4,textbox_MatrixRow_CargaEmb6
Graciosa,Internacionais,2009,Novembro,  0,  0,  0,,,,
Graciosa,Internacionais,2009,Dezembro,  0,  0,  0,,,,
Graciosa,Internacionais,2010,Janeiro,  0,  0,  0,,,,
Graciosa,Internacionais,2010,Fevereiro,  0,  0,  0,,,,
Graciosa,Internacionais,2010,Março,  0,  0,  0,,,,
Graciosa,Internacionais,2010,Abril,  0,  0,  0,,,,
Graciosa,Internacionais,2010,Maio,  0,  0,  0,,,,
Graciosa,Internacionais,2010,Junho,  0,  0,  0,,,,
Graciosa,Internacionais,2010,Julho,  0,  0,  0,,,,
Graciosa,Internacionais,2010,Agosto,  0,  0,  0,,,,
Graciosa,Internacionais,2010,Setembro,  0,  0,  0,,,,
Graciosa,Internacionais,2010,Outubro,  0,  0,  0,,,,
Graciosa,Internacionais,2010,Novembro,  0,  0,  0,,,,
Graciosa,Internacionais,2010,Dezembro,  0,  0,  0,,,,
Graciosa,Internacionais,2011,Janeiro,  0,  0,  0,,,,
Graciosa,Internacionais,2011,Fevereiro,  0,  0,  0,,,,
Graciosa,Internacionais,2011,Março,  0,  0,  0,,,,
Graciosa,Internacionais,2011,Abril,  0,  0,  0,,,,
Graciosa,Internacionais,2011,Maio,  0,  0,  0,,,,
Graciosa,Internacionais,2011,Junho,  0,  0,  0,,,,
Graciosa,Internacionais,2011,Julho,  0,  0,  0,,,,
Graciosa,Internacionais,2011,Agosto,  0,  0,  0,,,,
Graciosa,Internacionais,2011,Setembro,  0,  0,  0,,,,
Graciosa,Internacionais,2011,Outubro,  0,  0,  0,,,,
Graciosa,Internacionais,2011,Novembro,  0,  0,  0,,,,
Graciosa,Internacionais,2011,Dezembro,  0,  0,  0,,,,
Graciosa,Internacionais,2012,Janeiro,  0,  0,  0,,,,
Graciosa,Internacionais,2012,Fevereiro,  0,  0,  0,,,,
Graciosa,Internacionais,2012,Março,  0,  0,  0,,,,
Graciosa,Internacionais,2012,Abril,  0,  0,  0,,,,
Graciosa,Internacionais,2012,Maio,  0,  0,  0,,,,
Graciosa,Internacionais,2012,Junho,  0,  0,  0,,,,
Graciosa,Internacionais,2012,Julho,  0,  0,  0,,,,
Graciosa,Internacionais,2012,Agosto,  0,  0,  0,,,,
Graciosa,Internacionais,2012,Setembro,  0,  0,  0,,,,
Graciosa,Internacionais,2012,Outubro,  0,  0,  0,,,,
Graciosa,Internacionais,2012,Novembro,  0,  0,  0,,,,
Graciosa,Internacionais,2012,Dezembro,  0,  0,  0,,,,
Graciosa,Internacionais,2013,Janeiro,  0,  0,  0,,,,
Graciosa,Internacionais,2013,Fevereiro,  0,  0,  0,,,,
Graciosa,Internacionais,2013,Março,  0,  0,  0,,,,
Graciosa,Internacionais,2013,Abril,  0,  0,  0,,,,
Graciosa,Internacionais,2013,Maio,  0,  0,  0,,,,
Graciosa,Internacionais,2013,Junho,  0,  0,  0,,,,
Graciosa,Internacionais,2013,Julho,  0,  0,  0,,,,
Graciosa,Internacionais,2013,Agosto,  0,  0,  0,,,,
Graciosa,Internacionais,2013,Setembro,  0,  0,  0,,,,
Graciosa,Internacionais,2013,Outubro,  0,  0,  0,,,,
Graciosa,Internacionais,2013,Novembro,  0,  0,  0,,,,
Graciosa,Internacionais,2013,Dezembro,  0,  0,  0,,,,
Graciosa,Internacionais,2014,Janeiro,  0,  0,  0,,,,
Graciosa,Internacionais,2014,Fevereiro,  0,  0,  0,,,,
Graciosa,Internacionais,2014,Março,  0,  0,  0,,,,
Graciosa,Internacionais,2014,Abril,  0,  0,  0,,,,
Graciosa,Internacionais,2014,Maio,  0,  0,  0,,,,
Graciosa,Internacionais,2014,Junho,  0,  0,  0,,,,
Graciosa,Internacionais,2014,Julho,  0,  0,  0,,,,
Graciosa,Internacionais,2014,Agosto,  0,  0,  0,,,,
Graciosa,Internacionais,2014,Setembro,  0,  0,  0,,,,
Graciosa,Internacionais,2014,Outubro,  0,  0,  0,,,,
Graciosa,Internacionais,2014,Novembro,  0,  0,  0,,,,
Graciosa,Internacionais,2014,Dezembro,  0,  0,  0,,,,
Graciosa,Internacionais,2015,Janeiro,  0,  0,  0,,,,
Graciosa,Internacionais,2015,Fevereiro,  0,  0,  0,,,,
Graciosa,Internacionais,2015,Março,  0,  0,  0,,,,
Graciosa,Internacionais,2015,Abril,  0,  0,  0,,,,
Graciosa,Internacionais,2015,Maio,  0,  0,  0,,,,
Graciosa,Internacionais,2015,Junho,  0,  0,  0,,,,
Graciosa,Internacionais,2015,Julho,  0,  0,  0,,,,
Graciosa,Internacionais,2015,Agosto,  0,  0,  0,,,,
Graciosa,Internacionais,2015,Setembro,  0,  0,  0,,,,
Graciosa,Internacionais,2015,Outubro,  0,  0,  0,,,,
Graciosa,Internacionais,2015,Novembro,  0,  0,  0,,,,
Graciosa,Internacionais,2015,Dezembro,  0,  0,  0,,,,
Graciosa,Internacionais,2016,Janeiro,  0,  0,  0,,,,
Graciosa,Internacionais,2016,Fevereiro,  0,  0,  0,,,,
Graciosa,Internacionais,2016,Março,  0,  0,  0,,,,
Graciosa,Internacionais,2016,Abril,  0,  0,  0,,,,
Graciosa,Internacionais,2016,Maio,  0,  0,  0,,,,
Graciosa,Internacionais,2016,Junho,  0,  0,  0,,,,
Graciosa,Internacionais,2016,Julho,  0,  0,  0,,,,
Graciosa,Internacionais,2016,Agosto,  0,  0,  0,,,,
Graciosa,Internacionais,2016,Setembro,  0,  0,  0,,,,
Graciosa,Internacionais,2016,Outubro,  0,  0,  0,,,,
Graciosa,Internacionais,2016,Novembro,  0,  0,  0,,,,
Graciosa,Internacionais,2016,Dezembro,  0,  0,  0,,,,
Graciosa,Internacionais,2017,Janeiro,  0,  0,  0,,,,
Graciosa,Internacionais,2017,Fevereiro,  0,  0,  0,,,,
Graciosa,Internacionais,2017,Março,  0,  0,  0,,,,
Graciosa,Internacionais,2017,Abril,  0,  0,  0,,,,
Graciosa,Internacionais,2017,Maio,  0,  0,  0,,,,
Graciosa,Internacionais,2017,Junho,  0,  0,  0,,,,
Graciosa,Internacionais,2017,Julho,  0,  0,  0,,,,
Graciosa,Internacionais,2017,Agosto,  0,  0,  0,,,,
Graciosa,Internacionais,2017,Setembro,  0,  0,  0,,,,
Graciosa,Internacionais,2017,Outubro,  0,  0,  0,,,,
Graciosa,Internacionais,2017,Novembro,  0,  0,  0,,,,
Graciosa,Internacionais,2017,Dezembro,  0,  0,  0,,,,
Graciosa,Internacionais,2018,Janeiro,  0,  0,  0,,,,
Graciosa,Internacionais,2018,Fevereiro,  0,  0,  0,,,,
Graciosa,Internacionais,2018,Março,  0,  0,  0,,,,
Graciosa,Internacionais,2018,Abril,  0,  0,  0,,,,
Graciosa,Internacionais,2018,Maio,  0,  0,  0,,,,
Graciosa,Internacionais,2018,Junho,  0,  0,  0,,,,
Graciosa,Internacionais,2018,Julho,  0,  0,  0,,,,
Graciosa,Internacionais,2018,Agosto,  0,  0,  0,,,,
Graciosa,Internacionais,2018,Setembro,  0,  0,  0,,,,
Graciosa,Internacionais,2018,Outubro,  0,  0,  0,,,,
Graciosa,Internacionais,2018,Novembro,  0,  0,  0,,,,
Graciosa,Internacionais,2018,Dezembro,  0,  0,  0,,,,
Graciosa,Internacionais,2019,Janeiro,  0,  0,  0,,,,
Graciosa,Internacionais,2019,Fevereiro,  0,  0,  0,,,,
Graciosa,Internacionais,2019,Março,  0,  0,  0,,,,
Graciosa,Internacionais,2019,Abril,  0,  0,  0,,,,
Graciosa,Internacionais,2019,Maio,  0,  0,  0,,,,
Graciosa,Internacionais,2019,Junho,  0,  0,  0,,,,
Graciosa,Internacionais,2019,Julho,  0,  0,  0,,,,
Graciosa,Internacionais,2019,Agosto,  0,  0,  0,,,,
Graciosa,Internacionais,2019,Setembro,  0,  0,  0,,,,
Graciosa,Internacionais,2019,Outubro,  0,  0,  0,,,,
Graciosa,Internacionais,2019,Novembro,  0,  0,  0,,,,
Graciosa,Internacionais,2019,Dezembro,  0,  0,  0,,,,
Graciosa,Internacionais,2020,Janeiro,  0,  0,  0,,,,
Graciosa,Internacionais,2020,Fevereiro,  0,  0,  0,,,,
Graciosa,Internacionais,2020,Março,  0,  0,  0,,,,
Graciosa,Internacionais,2020,Abril,  0,  0,  0,,,,
Graciosa,Internacionais,2020,Maio,  0,  0,  0,,,,
Graciosa,Internacionais,2020,Junho,  0,  0,  0,,,,
Graciosa,Internacionais,2020,Julho,  0,  0,  0,,,,
Graciosa,Internacionais,2020,Agosto,  0,  0,  0,,,,
Graciosa,Internacionais,2020,Setembro,  0,  0,  0,,,,
Graciosa,Internacionais,2020,Outubro,  0,  0,  0,,,,
Graciosa,Internacionais,2020,Novembro,  0,  0,  0,,,,
Graciosa,Internacionais,2020,Dezembro,  0,  0,  0,,,,
Graciosa,Internacionais,2021,Janeiro,  0,  0,  0,,,,
Graciosa,Internacionais,2021,Fevereiro,  0,  0,  0,,,,
Graciosa,Internacionais,2021,Março,  0,  0,  0,,,,
Graciosa,Internacionais,2021,Abril,  0,  0,  0,,,,
Graciosa,Internacionais,2021,Maio,  0,  0,  0,,,,
Graciosa,Internacionais,2021,Junho,  0,  0,  0,,,,
Graciosa,Internacionais,2021,Julho,  0,  0,  0,,,,
Graciosa,Internacionais,2021,Agosto,  0,  0,  0,,,,
Graciosa,Internacionais,2021,Setembro,  0,  0,  0,,,,
Graciosa,Internacionais,2021,Outubro,  0,  0,  0,,,,
Graciosa,Internacionais,2021,Novembro,  0,  0,  0,,,,
Graciosa,Internacionais,2021,Dezembro,  0,  0,  0,,,,
Graciosa,Internacionais,2022,Janeiro,  0,  0,  0,,,,
Graciosa,Internacionais,2022,Fevereiro,  0,  0,  0,,,,
Graciosa,Internacionais,2022,Março,  0,  0,  0,,,,
Graciosa,Territoriais,1986,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,1986,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,1986,Março,  0,  0,  0,,,,
Graciosa,Territoriais,1986,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,1986,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,1986,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,1986,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,1986,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,1986,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,1986,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,1986,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,1986,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,1987,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,1987,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,1987,Março,  0,  0,  0,,,,
Graciosa,Territoriais,1987,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,1987,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,1987,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,1987,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,1987,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,1987,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,1987,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,1987,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,1987,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,1988,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,1988,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,1988,Março,  0,  0,  0,,,,
Graciosa,Territoriais,1988,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,1988,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,1988,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,1988,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,1988,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,1988,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,1988,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,1988,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,1988,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,1989,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,1989,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,1989,Março,  0,  0,  0,,,,
Graciosa,Territoriais,1989,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,1989,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,1989,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,1989,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,1989,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,1989,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,1989,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,1989,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,1989,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,1990,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,1990,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,1990,Março,  0,  0,  0,,,,
Graciosa,Territoriais,1990,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,1990,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,1990,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,1990,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,1990,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,1990,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,1990,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,1990,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,1990,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,1991,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,1991,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,1991,Março,  0,  0,  0,,,,
Graciosa,Territoriais,1991,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,1991,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,1991,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,1991,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,1991,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,1991,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,1991,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,1991,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,1991,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,1992,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,1992,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,1992,Março,  0,  0,  0,,,,
Graciosa,Territoriais,1992,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,1992,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,1992,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,1992,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,1992,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,1992,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,1992,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,1992,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,1992,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,1993,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,1993,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,1993,Março,  0,  0,  0,,,,
Graciosa,Territoriais,1993,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,1993,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,1993,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,1993,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,1993,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,1993,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,1993,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,1993,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,1993,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,1994,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,1994,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,1994,Março,  0,  0,  0,,,,
Graciosa,Territoriais,1994,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,1994,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,1994,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,1994,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,1994,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,1994,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,1994,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,1994,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,1994,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,1995,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,1995,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,1995,Março,  0,  0,  0,,,,
Graciosa,Territoriais,1995,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,1995,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,1995,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,1995,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,1995,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,1995,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,1995,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,1995,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,1995,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,1996,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,1996,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,1996,Março,  0,  0,  0,,,,
Graciosa,Territoriais,1996,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,1996,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,1996,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,1996,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,1996,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,1996,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,1996,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,1996,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,1996,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,1997,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,1997,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,1997,Março,  0,  0,  0,,,,
Graciosa,Territoriais,1997,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,1997,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,1997,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,1997,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,1997,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,1997,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,1997,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,1997,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,1997,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,1998,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,1998,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,1998,Março,  0,  0,  0,,,,
Graciosa,Territoriais,1998,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,1998,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,1998,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,1998,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,1998,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,1998,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,1998,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,1998,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,1998,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,1999,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,1999,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,1999,Março,  0,  0,  0,,,,
Graciosa,Territoriais,1999,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,1999,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,1999,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,1999,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,1999,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,1999,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,1999,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,1999,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,1999,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,2000,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,2000,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,2000,Março,  0,  0,  0,,,,
Graciosa,Territoriais,2000,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,2000,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,2000,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,2000,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,2000,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,2000,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,2000,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,2000,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,2000,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,2001,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,2001,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,2001,Março,  0,  0,  0,,,,
Graciosa,Territoriais,2001,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,2001,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,2001,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,2001,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,2001,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,2001,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,2001,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,2001,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,2001,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,2002,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,2002,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,2002,Março,  0,  0,  0,,,,
Graciosa,Territoriais,2002,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,2002,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,2002,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,2002,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,2002,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,2002,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,2002,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,2002,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,2002,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,2003,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,2003,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,2003,Março,  0,  0,  0,,,,
Graciosa,Territoriais,2003,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,2003,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,2003,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,2003,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,2003,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,2003,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,2003,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,2003,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,2003,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,2004,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,2004,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,2004,Março,  0,  0,  0,,,,
Graciosa,Territoriais,2004,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,2004,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,2004,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,2004,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,2004,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,2004,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,2004,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,2004,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,2004,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,2005,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,2005,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,2005,Março,  0,  0,  0,,,,
Graciosa,Territoriais,2005,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,2005,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,2005,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,2005,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,2005,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,2005,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,2005,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,2005,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,2005,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,2006,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,2006,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,2006,Março,  0,  0,  0,,,,
Graciosa,Territoriais,2006,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,2006,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,2006,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,2006,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,2006,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,2006,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,2006,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,2006,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,2006,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,2007,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,2007,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,2007,Março,  0,  0,  0,,,,
Graciosa,Territoriais,2007,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,2007,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,2007,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,2007,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,2007,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,2007,Setembro,  0,  0,  0,,,,
Graciosa,Territoriais,2007,Outubro,  0,  0,  0,,,,
Graciosa,Territoriais,2007,Novembro,  0,  0,  0,,,,
Graciosa,Territoriais,2007,Dezembro,  0,  0,  0,,,,
Graciosa,Territoriais,2008,Janeiro,  0,  0,  0,,,,
Graciosa,Territoriais,2008,Fevereiro,  0,  0,  0,,,,
Graciosa,Territoriais,2008,Março,  0,  0,  0,,,,
Graciosa,Territoriais,2008,Abril,  0,  0,  0,,,,
Graciosa,Territoriais,2008,Maio,  0,  0,  0,,,,
Graciosa,Territoriais,2008,Junho,  0,  0,  0,,,,
Graciosa,Territoriais,2008,Julho,  0,  0,  0,,,,
Graciosa,Territoriais,2008,Agosto,  0,  0,  0,,,,
Graciosa,Territoriais,2008,Setembro,  0,  0,  0,,,,
