Sector2,Ano2,MesDesc2,textbox_MatrixRow_EnergiaConsumida2,Textbox11,
Flores,Iluminação Pública,1993,Março, 49 811,23 349 923
Flores,Iluminação Pública,1993,Abril, 44 831,23 174 425
Flores,Iluminação Pública,1993,Maio, 43 407,23 544 420
Flores,Iluminação Pública,1993,Junho, 42 085,25 466 592
Flores,Iluminação Pública,1993,Julho, 45 287,24 741 865
Flores,Iluminação Pública,1993,Agosto, 44 701,24 955 274
Flores,Iluminação Pública,1993,Setembro, 41 687,25 649 601
Flores,Iluminação Pública,1993,Outubro, 41 230,26 241 036
Flores,Iluminação Pública,1993,Novembro, 40 332,26 417 251
Flores,Iluminação Pública,1993,Dezembro, 42 920,26 698 949
Flores,Iluminação Pública,1994,Janeiro, 46 181,25 359 244
Flores,Iluminação Pública,1994,Fevereiro, 32 344,24 795 222
Flores,Iluminação Pública,1994,Março, 42 464,23 548 281
Flores,Iluminação Pública,1994,Abril, 36 018,23 788 608
Flores,Iluminação Pública,1994,Maio, 39 234,24 223 890
Flores,Iluminação Pública,1994,Junho, 27 613,24 963 264
Flores,Iluminação Pública,1994,Julho, 28 874,25 051 451
Flores,Iluminação Pública,1994,Agosto, 41 291,26 791 925
Flores,Iluminação Pública,1994,Setembro, 29 890,25 626 826
Flores,Iluminação Pública,1994,Outubro, 22 150,26 766 716
Flores,Iluminação Pública,1994,Novembro, 44 121,27 103 226
Flores,Iluminação Pública,1994,Dezembro, 48 269,26 094 935
Flores,Iluminação Pública,1995,Janeiro, 50 506,26 071 566
Flores,Iluminação Pública,1995,Fevereiro, 47 661,23 783 913
Flores,Iluminação Pública,1995,Março, 41 021,24 958 399
Flores,Iluminação Pública,1995,Abril, 47 104,24 917 140
Flores,Iluminação Pública,1995,Maio, 36 894,25 788 371
Flores,Iluminação Pública,1995,Junho, 41 487,26 432 394
Flores,Iluminação Pública,1995,Julho, 36 796,26 441 335
Flores,Iluminação Pública,1995,Agosto, 32 828,25 883 721
Flores,Iluminação Pública,1995,Setembro, 41 314,29 465 445
Flores,Iluminação Pública,1995,Outubro, 42 986,28 013 549
Flores,Iluminação Pública,1995,Novembro, 52 319,27 799 106
Flores,Iluminação Pública,1995,Dezembro, 52 959,26 126 953
Flores,Iluminação Pública,1996,Janeiro, 52 437,27 108 059
Flores,Iluminação Pública,1996,Fevereiro, 52 250,27 728 268
Flores,Iluminação Pública,1996,Março, 49 524,25 963 191
Flores,Iluminação Pública,1996,Abril, 35 820,26 778 073
Flores,Iluminação Pública,1996,Maio, 46 908,26 926 373
Flores,Iluminação Pública,1996,Junho, 11 120,27 684 386
Flores,Iluminação Pública,1996,Julho, 38 069,27 454 147
Flores,Iluminação Pública,1996,Agosto, 66 969,30 902 215
Flores,Iluminação Pública,1996,Setembro, 50 032,29 780 267
Flores,Iluminação Pública,1996,Outubro, 47 405,29 236 892
Flores,Iluminação Pública,1996,Novembro, 51 858,30 769 683
Flores,Iluminação Pública,1996,Dezembro, 57 496,27 221 725
Flores,Iluminação Pública,1997,Janeiro, 51 759,31 255 658
Flores,Iluminação Pública,1997,Fevereiro, 52 962,27 713 715
Flores,Iluminação Pública,1997,Março, 44 794,26 298 105
Flores,Iluminação Pública,1997,Abril, 43 827,28 359 207
Flores,Iluminação Pública,1997,Maio, 35 289,28 223 542
Flores,Iluminação Pública,1997,Junho, 39 821,28 027 032
Flores,Iluminação Pública,1997,Julho, 38 165,30 124 021
Flores,Iluminação Pública,1997,Agosto, 28 828,31 087 075
Flores,Iluminação Pública,1997,Setembro, 43 151,31 076 713
Flores,Iluminação Pública,1997,Outubro, 44 562,31 450 421
Flores,Iluminação Pública,1997,Novembro, 55 666,31 099 417
Flores,Iluminação Pública,1997,Dezembro, 47 103,29 936 437
Flores,Iluminação Pública,1998,Janeiro, 52 242,31 977 755
Flores,Iluminação Pública,1998,Fevereiro, 59 748,29 614 166
Flores,Iluminação Pública,1998,Março, 49 157,29 635 545
Flores,Iluminação Pública,1998,Abril, 52 768,31 245 521
Flores,Iluminação Pública,1998,Maio, 30 440,30 077 807
Flores,Iluminação Pública,1998,Junho, 48 292,30 518 011
Flores,Iluminação Pública,1998,Julho, 31 873,33 017 693
Flores,Iluminação Pública,1998,Agosto, 43 090,34 031 701
Flores,Iluminação Pública,1998,Setembro, 50 959,35 011 553
Flores,Iluminação Pública,1998,Outubro, 52 659,35 527 480
Flores,Iluminação Pública,1998,Novembro, 66 769,33 064 149
Flores,Iluminação Pública,1998,Dezembro, 59 108,33 151 154
Flores,Iluminação Pública,1999,Janeiro, 75 007,35 311 414
Flores,Iluminação Pública,1999,Fevereiro, 59 367,31 165 699
Flores,Iluminação Pública,1999,Março, 52 630,31 671 670
Flores,Iluminação Pública,1999,Abril, 53 376,34 737 266
Flores,Iluminação Pública,1999,Maio, 51 665,32 120 619
Flores,Iluminação Pública,1999,Junho, 46 142,35 666 193
Flores,Iluminação Pública,1999,Julho, 39 552,35 101 610
Flores,Iluminação Pública,1999,Agosto, 50 405,38 032 300
Flores,Iluminação Pública,1999,Setembro, 59 110,37 658 025
Flores,Iluminação Pública,1999,Outubro, 59 351,36 333 636
Flores,Iluminação Pública,1999,Novembro, 70 958,35 906 333
Flores,Iluminação Pública,1999,Dezembro, 78 625,34 316 360
Flores,Iluminação Pública,2000,Janeiro, 79 375,37 745 383
Flores,Iluminação Pública,2000,Fevereiro, 65 940,35 688 764
Flores,Iluminação Pública,2000,Março, 64 613,36 157 092
Flores,Iluminação Pública,2000,Abril, 68 368,34 784 898
Flores,Iluminação Pública,2000,Maio, 57 729,36 392 403
Flores,Iluminação Pública,2000,Junho, 39 778,36 387 031
Flores,Iluminação Pública,2000,Julho, 52 667,37 215 691
Flores,Iluminação Pública,2000,Agosto, 65 487,39 389 736
Flores,Iluminação Pública,2000,Setembro, 55 085,39 987 763
Flores,Iluminação Pública,2000,Outubro, 60 894,39 901 853
Flores,Iluminação Pública,2000,Novembro, 80 471,39 883 839
Flores,Iluminação Pública,2000,Dezembro, 75 545,37 196 263
Flores,Iluminação Pública,2001,Janeiro, 69 829,41 114 448
Flores,Iluminação Pública,2001,Fevereiro, 51 375,36 375 553
Flores,Iluminação Pública,2001,Março, 59 290,38 828 616
Flores,Iluminação Pública,2001,Abril, 64 178,38 517 820
Flores,Iluminação Pública,2001,Maio, 52 681,40 676 518
Flores,Iluminação Pública,2001,Junho, 40 199,38 705 833
Flores,Iluminação Pública,2001,Julho, 51 677,40 742 436
Flores,Iluminação Pública,2001,Agosto, 62 024,43 452 761
Flores,Iluminação Pública,2001,Setembro, 51 293,43 123 742
Flores,Iluminação Pública,2001,Outubro, 68 376,42 460 937
Flores,Iluminação Pública,2001,Novembro, 78 285,42 515 047
Flores,Iluminação Pública,2001,Dezembro, 66 236,38 687 575
Flores,Iluminação Pública,2002,Janeiro, 97 541,45 738 629
Flores,Iluminação Pública,2002,Fevereiro, 79 182,41 778 115
Flores,Iluminação Pública,2002,Março, 60 919,39 575 220
Flores,Iluminação Pública,2002,Abril, 64 125,42 311 647
Flores,Iluminação Pública,2002,Maio, 50 322,43 887 019
Flores,Iluminação Pública,2002,Junho, 51 250,42 636 599
Flores,Iluminação Pública,2002,Julho, 53 459,43 853 555
Flores,Iluminação Pública,2002,Agosto, 65 080,46 996 834
Flores,Iluminação Pública,2002,Setembro, 49 610,46 004 940
Flores,Iluminação Pública,2002,Outubro, 57 861,45 462 633
Flores,Iluminação Pública,2002,Novembro, 87 171,46 256 487
Flores,Iluminação Pública,2002,Dezembro, 58 942,41 268 496
Flores,Iluminação Pública,2003,Janeiro, 89 766,48 509 513
Flores,Iluminação Pública,2003,Fevereiro, 75 625,45 178 475
Flores,Iluminação Pública,2003,Março, 65 167,43 123 925
Flores,Iluminação Pública,2003,Abril, 54 291,45 035 600
Flores,Iluminação Pública,2003,Maio, 56 809,44 688 310
Flores,Iluminação Pública,2003,Junho, 43 373,45 596 997
Flores,Iluminação Pública,2003,Julho, 59 950,46 554 441
Flores,Iluminação Pública,2003,Agosto, 50 940,47 350 669
Flores,Iluminação Pública,2003,Setembro, 61 487,48 868 122
Flores,Iluminação Pública,2003,Outubro, 70 826,50 041 865
Flores,Iluminação Pública,2003,Novembro, 72 813,47 441 850
Flores,Iluminação Pública,2003,Dezembro, 59 349,47 747 483
Flores,Iluminação Pública,2004,Janeiro, 94 586,50 233 494
Flores,Iluminação Pública,2004,Fevereiro, 64 434,46 510 730
Flores,Iluminação Pública,2004,Março, 77 391,49 549 697
Flores,Iluminação Pública,2004,Abril, 59 363,51 871 794
Flores,Iluminação Pública,2004,Maio, 58 791,48 079 244
Flores,Iluminação Pública,2004,Junho, 55 569,50 449 769
Flores,Iluminação Pública,2004,Julho, 53 538,52 002 164
Flores,Iluminação Pública,2004,Agosto, 52 001,52 824 453
Flores,Iluminação Pública,2004,Setembro, 64 307,54 944 479
Flores,Iluminação Pública,2004,Outubro, 67 502,55 443 159
Flores,Iluminação Pública,2004,Novembro, 87 835,54 003 871
Flores,Iluminação Pública,2004,Dezembro, 72 615,56 109 407
Flores,Iluminação Pública,2005,Janeiro, 90 236,54 572 016
Flores,Iluminação Pública,2005,Fevereiro, 71 069,52 583 650
Flores,Iluminação Pública,2005,Março, 69 995,55 264 469
Flores,Iluminação Pública,2005,Abril, 58 533,53 839 766
Flores,Iluminação Pública,2005,Maio, 58 922,53 963 330
Flores,Iluminação Pública,2005,Junho, 51 039,56 092 314
Flores,Iluminação Pública,2005,Julho, 55 637,54 427 381
Flores,Iluminação Pública,2005,Agosto, 57 857,59 248 674
Flores,Iluminação Pública,2005,Setembro, 66 149,59 073 665
Flores,Iluminação Pública,2005,Outubro, 66 686,56 926 263
Flores,Iluminação Pública,2005,Novembro, 81 140,55 757 369
Flores,Iluminação Pública,2005,Dezembro, 93 188,55 772 552
Flores,Iluminação Pública,2006,Janeiro, 81 418,57 946 841
Flores,Iluminação Pública,2006,Fevereiro, 82 966,54 166 490
Flores,Iluminação Pública,2006,Março, 81 234,59 635 501
Flores,Iluminação Pública,2006,Abril, 73 689,53 792 510
Flores,Iluminação Pública,2006,Maio, 67 265,59 986 124
Flores,Iluminação Pública,2006,Junho, 62 560,56 911 744
Flores,Iluminação Pública,2006,Julho, 58 792,57 257 106
Flores,Iluminação Pública,2006,Agosto, 62 651,62 710 518
Flores,Iluminação Pública,2006,Setembro, 88 172,60 804 226
Flores,Iluminação Pública,2006,Outubro, 76 798,61 010 211
Flores,Iluminação Pública,2006,Novembro, 91 123,58 289 269
Flores,Iluminação Pública,2006,Dezembro, 107 176,60 657 363
Flores,Iluminação Pública,2007,Janeiro, 90 209,60 962 044
Flores,Iluminação Pública,2007,Fevereiro, 89 216,58 078 610
Flores,Iluminação Pública,2007,Março, 93 070,60 172 735
Flores,Iluminação Pública,2007,Abril, 72 264,57 854 129
Flores,Iluminação Pública,2007,Maio, 68 345,60 807 790
Flores,Iluminação Pública,2007,Junho, 67 724,59 509 146
Flores,Iluminação Pública,2007,Julho, 56 691,60 628 670
Flores,Iluminação Pública,2007,Agosto, 72 883,64 380 839
Flores,Iluminação Pública,2007,Setembro, 82 859,62 899 805
Flores,Iluminação Pública,2007,Outubro, 88 575,62 861 401
Flores,Iluminação Pública,2007,Novembro, 94 019,60 095 189
Flores,Iluminação Pública,2007,Dezembro, 79 752,60 015 108
Flores,Iluminação Pública,2008,Janeiro, 118 708,65 288 766
Flores,Iluminação Pública,2008,Fevereiro, 97 285,60 548 955
Flores,Iluminação Pública,2008,Março, 81 982,58 478 484
Flores,Iluminação Pública,2008,Abril, 80 524,59 038 760
Flores,Iluminação Pública,2008,Maio, 68 336,63 988 139
Flores,Iluminação Pública,2008,Junho, 62 113,59 552 507
Flores,Iluminação Pública,2008,Julho, 69 160,64 127 370
Flores,Iluminação Pública,2008,Agosto, 67 962,66 155 821
Flores,Iluminação Pública,2008,Setembro, 79 223,64 784 090
Flores,Iluminação Pública,2008,Outubro, 85 024,67 738 226
Flores,Iluminação Pública,2008,Novembro, 102 324,62 015 172
Flores,Iluminação Pública,2008,Dezembro, 93 133,61 985 825
Flores,Iluminação Pública,2009,Janeiro, 119 649,65 185 488
Flores,Iluminação Pública,2009,Fevereiro, 88 858,58 131 616
Flores,Iluminação Pública,2009,Março, 88 657,61 426 683
Flores,Iluminação Pública,2009,Abril, 83 849,62 782 565
Flores,Iluminação Pública,2009,Maio, 77 917,61 219 909
Flores,Iluminação Pública,2009,Junho, 75 596,60 028 950
Flores,Iluminação Pública,2009,Julho, 69 804,64 563 236
Flores,Iluminação Pública,2009,Agosto, 69 028,64 588 539
Flores,Iluminação Pública,2009,Setembro, 78 926,66 558 532
Flores,Iluminação Pública,2009,Outubro, 89 152,66 618 130
Flores,Iluminação Pública,2009,Novembro, 93 961,61 621 589
Flores,Iluminação Pública,2009,Dezembro, 97 329,64 022 070
Flores,Iluminação Pública,2010,Janeiro, 118 604,65 790 155
Flores,Iluminação Pública,2010,Fevereiro, 96 701,60 277 859
Flores,Iluminação Pública,2010,Março, 83 670,64 143 707
Flores,Iluminação Pública,2010,Abril, 79 524,64 715 359
Flores,Iluminação Pública,2010,Maio, 76 796,63 116 383
Flores,Iluminação Pública,2010,Junho, 66 428,63 081 945
Flores,Iluminação Pública,2010,Julho, 70 612,66 244 799
Flores,Iluminação Pública,2010,Agosto, 68 270,66 974 884
Flores,Iluminação Pública,2010,Setembro, 75 650,69 096 436
Flores,Iluminação Pública,2010,Outubro, 99 355,67 613 265
Flores,Iluminação Pública,2010,Novembro, 103 307,63 258 867
Flores,Iluminação Pública,2010,Dezembro, 105 694,64 328 027
Flores,Iluminação Pública,2011,Janeiro, 103 880,66 036 782
Flores,Iluminação Pública,2011,Fevereiro, 86 627,60 873 759
Flores,Iluminação Pública,2011,Março, 88 293,65 375 540
Flores,Iluminação Pública,2011,Abril, 78 233,61 009 283
Flores,Iluminação Pública,2011,Maio, 76 085,63 639 402
Flores,Iluminação Pública,2011,Junho, 57 343,62 205 387
Flores,Iluminação Pública,2011,Julho, 69 841,63 616 353
Flores,Iluminação Pública,2011,Agosto, 78 562,68 592 305
Flores,Iluminação Pública,2011,Setembro, 78 953,68 959 235
Flores,Iluminação Pública,2011,Outubro, 102 436,65 613 736
Flores,Iluminação Pública,2011,Novembro, 101 994,62 041 513
Flores,Iluminação Pública,2011,Dezembro, 107 565,62 793 703
Flores,Iluminação Pública,2012,Janeiro, 97 602,60 722 083
Flores,Iluminação Pública,2012,Fevereiro, 88 069,59 021 581
Flores,Iluminação Pública,2012,Março, 81 696,61 373 319
Flores,Iluminação Pública,2012,Abril, 87 833,59 236 997
Flores,Iluminação Pública,2012,Maio, 72 562,61 557 107
Flores,Iluminação Pública,2012,Junho, 55 732,58 938 212
Flores,Iluminação Pública,2012,Julho, 50 966,62 223 383
Flores,Iluminação Pública,2012,Agosto, 61 270,64 312 825
Flores,Iluminação Pública,2012,Setembro, 68 084,62 545 816
Flores,Iluminação Pública,2012,Outubro, 76 306,62 948 476
Flores,Iluminação Pública,2012,Novembro, 80 833,60 785 941
Flores,Iluminação Pública,2012,Dezembro, 94 125,57 672 082
Flores,Iluminação Pública,2013,Janeiro, 81 709,63 277 051
Flores,Iluminação Pública,2013,Fevereiro, 67 148,55 971 285
Flores,Iluminação Pública,2013,Março, 65 249,56 078 391
Flores,Iluminação Pública,2013,Abril, 71 149,58 509 340
Flores,Iluminação Pública,2013,Maio, 55 095,60 536 589
Flores,Iluminação Pública,2013,Junho, 51 226,57 530 854
Flores,Iluminação Pública,2013,Julho, 59 082,60 384 726
Flores,Iluminação Pública,2013,Agosto, 62 006,63 984 695
Flores,Iluminação Pública,2013,Setembro, 67 610,61 942 347
Flores,Iluminação Pública,2013,Outubro, 78 349,63 447 905
Flores,Iluminação Pública,2013,Novembro, 74 634,60 655 545
Flores,Iluminação Pública,2013,Dezembro, 97 588,57 349 266
Flores,Iluminação Pública,2014,Janeiro, 90 712,62 768 667
Flores,Iluminação Pública,2014,Fevereiro, 69 560,55 987 049
Flores,Iluminação Pública,2014,Março, 78 906,57 779 921
Flores,Iluminação Pública,2014,Abril, 65 556,55 844 612
Flores,Iluminação Pública,2014,Maio, 62 826,60 704 145
Flores,Iluminação Pública,2014,Junho, 39 416,57 447 463
Flores,Iluminação Pública,2014,Julho, 60 593,61 906 945
Flores,Iluminação Pública,2014,Agosto, 59 367,64 553 123
Flores,Iluminação Pública,2014,Setembro, 53 400,61 442 558
Flores,Iluminação Pública,2014,Outubro, 75 180,63 669 742
Flores,Iluminação Pública,2014,Novembro, 70 331,58 141 037
Flores,Iluminação Pública,2014,Dezembro, 88 824,58 102 034
Flores,Iluminação Pública,2015,Janeiro, 79 814,61 258 722
Flores,Iluminação Pública,2015,Fevereiro, 72 156,55 814 212
Flores,Iluminação Pública,2015,Março, 72 607,58 129 297
Flores,Iluminação Pública,2015,Abril, 63 575,57 900 468
Flores,Iluminação Pública,2015,Maio, 58 959,58 373 792
Flores,Iluminação Pública,2015,Junho, 40 343,57 864 851
Flores,Iluminação Pública,2015,Julho, 57 570,64 561 727
Flores,Iluminação Pública,2015,Agosto, 60 377,64 187 207
Flores,Iluminação Pública,2015,Setembro, 53 550,63 051 011
Flores,Iluminação Pública,2015,Outubro, 69 680,63 330 755
Flores,Iluminação Pública,2015,Novembro, 74 723,57 578 807
Flores,Iluminação Pública,2015,Dezembro, 89 218,59 643 691
Flores,Iluminação Pública,2016,Janeiro, 74 276,61 454 464
Flores,Iluminação Pública,2016,Fevereiro, 79 496,57 197 919
Flores,Iluminação Pública,2016,Março, 68 075,60 195 383
Flores,Iluminação Pública,2016,Abril, 61 143,58 961 560
Flores,Iluminação Pública,2016,Maio, 53 249,59 639 326
Flores,Iluminação Pública,2016,Junho, 49 541,58 436 442
Flores,Iluminação Pública,2016,Julho, 51 817,61 585 164
Flores,Iluminação Pública,2016,Agosto, 62 560,67 287 854
Flores,Iluminação Pública,2016,Setembro, 64 372,66 001 018
Flores,Iluminação Pública,2016,Outubro, 73 365,62 021 627
Flores,Iluminação Pública,2016,Novembro, 77 135,59 759 041
Flores,Iluminação Pública,2016,Dezembro, 82 346,59 553 666
Flores,Iluminação Pública,2017,Janeiro, 78 541,60 253 322
Flores,Iluminação Pública,2017,Fevereiro, 69 571,55 580 363
Flores,Iluminação Pública,2017,Março, 69 718,60 674 024
Flores,Iluminação Pública,2017,Abril, 59 949,57 029 118
Flores,Iluminação Pública,2017,Maio, 57 229,60 334 366
Flores,Iluminação Pública,2017,Junho, 50 281,59 650 780
Flores,Iluminação Pública,2017,Julho, 53 426,62 865 405
Flores,Iluminação Pública,2017,Agosto, 56 608,65 738 626
Flores,Iluminação Pública,2017,Setembro, 66 895,65 566 267
Flores,Iluminação Pública,2017,Outubro, 74 857,64 859 637
Flores,Iluminação Pública,2017,Novembro, 74 726,61 714 616
Flores,Iluminação Pública,2017,Dezembro, 85 345,60 316 275
Flores,Iluminação Pública,2018,Janeiro, 78 736,61 892 639
Flores,Iluminação Pública,2018,Fevereiro, 67 962,57 284 013
Flores,Iluminação Pública,2018,Março, 68 540,58 371 626
Flores,Iluminação Pública,2018,Abril, 58 244,58 115 592
Flores,Iluminação Pública,2018,Maio, 53 560,61 674 091
Flores,Iluminação Pública,2018,Junho, 48 659,62 359 743
Flores,Iluminação Pública,2018,Julho, 51 941,62 922 511
Flores,Iluminação Pública,2018,Agosto, 57 489,68 267 126
Flores,Iluminação Pública,2018,Setembro, 62 251,66 252 442
Flores,Iluminação Pública,2018,Outubro, 72 742,65 343 262
Flores,Iluminação Pública,2018,Novembro, 76 452,62 090 272
Flores,Iluminação Pública,2018,Dezembro, 82 015,59 704 301
Flores,Iluminação Pública,2019,Janeiro, 80 971,62 986 372
Flores,Iluminação Pública,2019,Fevereiro, 67 343,57 916 952
Flores,Iluminação Pública,2019,Março, 67 868,59 965 924
Flores,Iluminação Pública,2019,Abril, 57 691,57 997 435
Flores,Iluminação Pública,2019,Maio, 50 402,63 683 092
Flores,Iluminação Pública,2019,Junho, 42 339,58 817 085
Flores,Iluminação Pública,2019,Julho, 41 748,63 436 050
Flores,Iluminação Pública,2019,Agosto, 46 800,67 053 576
Flores,Iluminação Pública,2019,Setembro, 50 111,64 583 071
Flores,Iluminação Pública,2019,Outubro, 61 156,65 857 111
Flores,Iluminação Pública,2019,Novembro, 59 364,62 522 084
Flores,Iluminação Pública,2019,Dezembro, 65 904,58 558 551
Flores,Iluminação Pública,2020,Janeiro, 62 875,64 863 063
Flores,Iluminação Pública,2020,Fevereiro, 54 457,58 599 782
Flores,Iluminação Pública,2020,Março, 53 803,59 012 076
Flores,Iluminação Pública,2020,Abril, 45 697,56 228 180
Flores,Iluminação Pública,2020,Maio, 41 022,54 893 665
Flores,Iluminação Pública,2020,Junho, 35 673,54 907 212
Flores,Iluminação Pública,2020,Julho, 37 892,60 636 649
Flores,Iluminação Pública,2020,Agosto, 42 086,63 636 879
Flores,Iluminação Pública,2020,Setembro, 47 439,62 719 025
Flores,Iluminação Pública,2020,Outubro, 52 374,63 545 146
Flores,Iluminação Pública,2020,Novembro, 56 348,59 070 853
Flores,Iluminação Pública,2020,Dezembro, 51 073,61 298 623
Flores,Iluminação Pública,2021,Janeiro, 60 225,59 170 216
Flores,Iluminação Pública,2021,Fevereiro, 62 962,60 702 105
Flores,Iluminação Pública,2021,Março, 51 395,59 289 288
Flores,Iluminação Pública,2021,Abril, 42 622,65 800 669
Flores,Iluminação Pública,2021,Maio, 33 392,60 367 200
Flores,Iluminação Pública,2021,Junho, 27 908,62 355 343
Flores,Iluminação Pública,2021,Julho, 30 194,63 954 339
Flores,Iluminação Pública,2021,Agosto, 33 365,67 931 496
Flores,Iluminação Pública,2021,Setembro, 29 425,67 372 094
Flores,Iluminação Pública,2021,Outubro, 47 579,67 412 720
Flores,Iluminação Pública,2021,Novembro, 42 858,62 903 160
Flores,Iluminação Pública,2021,Dezembro, 47 616,64 180 407
Flores,Iluminação Pública,2022,Janeiro, 46 239,62 371 967
Flores,Iluminação Pública,2022,Fevereiro, 39 614,59 725 103
Flores,Iluminação Pública,2022,Março, 29 657,64 329 620
Flores,Industriais,1987,Janeiro,-,0
Flores,Industriais,1987,Fevereiro,-,0
Flores,Industriais,1987,Março,-,0
Flores,Industriais,1987,Abril,-,0
Flores,Industriais,1987,Maio,-,0
Flores,Industriais,1987,Junho,-,0
Flores,Industriais,1987,Julho,-,0
Flores,Industriais,1987,Agosto,-,0
Flores,Industriais,1987,Setembro,-,0
Flores,Industriais,1987,Outubro,-,0
Flores,Industriais,1987,Novembro,-,0
Flores,Industriais,1987,Dezembro,-,0
Flores,Industriais,1988,Janeiro,-,0
Flores,Industriais,1988,Fevereiro,-,0
Flores,Industriais,1988,Março,-,0
Flores,Industriais,1988,Abril,-,0
Flores,Industriais,1988,Maio,-,0
Flores,Industriais,1988,Junho,-,0
Flores,Industriais,1988,Julho,-,0
Flores,Industriais,1988,Agosto,-,0
Flores,Industriais,1988,Setembro,-,0
Flores,Industriais,1988,Outubro,-,0
Flores,Industriais,1988,Novembro,-,0
Flores,Industriais,1988,Dezembro,-,0
Flores,Industriais,1989,Janeiro,-,0
Flores,Industriais,1989,Fevereiro,-,0
Flores,Industriais,1989,Março,-,0
Flores,Industriais,1989,Abril,-,0
Flores,Industriais,1989,Maio,-,0
Flores,Industriais,1989,Junho,-,0
Flores,Industriais,1989,Julho,-,0
Flores,Industriais,1989,Agosto,-,0
Flores,Industriais,1989,Setembro,-,0
Flores,Industriais,1989,Outubro,-,0
Flores,Industriais,1989,Novembro,-,0
Flores,Industriais,1989,Dezembro,-,0
Flores,Industriais,1990,Janeiro,0,0
Flores,Industriais,1990,Fevereiro,0,0
Flores,Industriais,1990,Março,0,0
Flores,Industriais,1990,Abril,0,0
Flores,Industriais,1990,Maio,0,0
Flores,Industriais,1990,Junho,0,0
Flores,Industriais,1990,Julho,0,0
Flores,Industriais,1990,Agosto,0,0
Flores,Industriais,1990,Setembro,0,0
Flores,Industriais,1990,Outubro,0,0
Flores,Industriais,1990,Novembro,0,0
Flores,Industriais,1990,Dezembro,0,0
Flores,Industriais,1991,Janeiro, 27 478,20 309 177
Flores,Industriais,1991,Fevereiro, 25 237,21 370 923
Flores,Industriais,1991,Março, 23 631,19 703 630
Flores,Industriais,1991,Abril, 24 191,19 930 352
Flores,Industriais,1991,Maio, 15 455,20 688 617
Flores,Industriais,1991,Junho, 11 898,20 675 935
Flores,Industriais,1991,Julho, 15 752,21 268 660
Flores,Industriais,1991,Agosto, 20 583,23 507 706
Flores,Industriais,1991,Setembro, 21 196,25 420 555
Flores,Industriais,1991,Outubro, 25 388,25 245 011
Flores,Industriais,1991,Novembro, 26 679,24 636 325
Flores,Industriais,1991,Dezembro, 29 257,23 719 731
Flores,Industriais,1992,Janeiro, 32 052,24 277 500
Flores,Industriais,1992,Fevereiro, 30 723,22 604 869
Flores,Industriais,1992,Março, 31 440,21 539 135
Flores,Industriais,1992,Abril, 27 340,23 232 935
Flores,Industriais,1992,Maio, 28 104,25 052 501
Flores,Industriais,1992,Junho, 29 260,23 384 236
Flores,Industriais,1992,Julho, 31 461,24 148 367
Flores,Industriais,1992,Agosto, 32 080,22 813 610
Flores,Industriais,1992,Setembro, 30 949,26 522 880
Flores,Industriais,1992,Outubro, 31 695,26 781 787
Flores,Industriais,1992,Novembro, 30 308,23 633 564
Flores,Industriais,1992,Dezembro, 32 938,23 879 395
Flores,Industriais,1993,Janeiro, 30 908,25 735 144
Flores,Industriais,1993,Fevereiro, 28 698,22 846 525
Flores,Industriais,1993,Março, 31 436,23 349 923
Flores,Industriais,1993,Abril, 28 294,23 174 425
Flores,Industriais,1993,Maio, 27 395,23 544 420
Flores,Industriais,1993,Junho, 26 560,25 466 592
Flores,Industriais,1993,Julho, 28 581,24 741 865
Flores,Industriais,1993,Agosto, 28 211,24 955 274
Flores,Industriais,1993,Setembro, 26 309,25 649 601
Flores,Industriais,1993,Outubro, 26 021,26 241 036
Flores,Industriais,1993,Novembro, 25 454,26 417 251
Flores,Industriais,1993,Dezembro, 27 087,26 698 949
Flores,Industriais,1994,Janeiro, 2 947,25 359 244
Flores,Industriais,1994,Fevereiro, 14 181,24 795 222
Flores,Industriais,1994,Março, 9 054,23 548 281
Flores,Industriais,1994,Abril, 9 321,23 788 608
Flores,Industriais,1994,Maio, 10 173,24 223 890
Flores,Industriais,1994,Junho, 10 441,24 963 264
Flores,Industriais,1994,Julho, 11 562,25 051 451
Flores,Industriais,1994,Agosto, 15 594,26 791 925
Flores,Industriais,1994,Setembro, 11 208,25 626 826
Flores,Industriais,1994,Outubro, 12 314,26 766 716
Flores,Industriais,1994,Novembro, 20 433,27 103 226
Flores,Industriais,1994,Dezembro, 13 019,26 094 935
Flores,Industriais,1995,Janeiro, 23 549,26 071 566
Flores,Industriais,1995,Fevereiro, 16 243,23 783 913
Flores,Industriais,1995,Março, 29 692,24 958 399
Flores,Industriais,1995,Abril, 20 489,24 917 140
Flores,Industriais,1995,Maio, 23 785,25 788 371
Flores,Industriais,1995,Junho, 22 380,26 432 394
Flores,Industriais,1995,Julho, 21 147,26 441 335
Flores,Industriais,1995,Agosto, 23 371,25 883 721
Flores,Industriais,1995,Setembro, 22 909,29 465 445
Flores,Industriais,1995,Outubro, 18 576,28 013 549
Flores,Industriais,1995,Novembro, 17 970,27 799 106
Flores,Industriais,1995,Dezembro, 61 793,26 126 953
Flores,Industriais,1996,Janeiro, 19 633,27 108 059
Flores,Industriais,1996,Fevereiro, 19 010,27 728 268
Flores,Industriais,1996,Março, 15 520,25 963 191
Flores,Industriais,1996,Abril, 19 953,26 778 073
Flores,Industriais,1996,Maio, 20 896,26 926 373
Flores,Industriais,1996,Junho, 19 332,27 684 386
