Origem,Ano,MesDesc,textbox_MatrixRow_EnergiaProduzida,Textbox32,
Terceira,Micro - Eólica,2019,Outubro,0,69 859 171
Terceira,Micro - Eólica,2019,Novembro,0,65 329 128
Terceira,Micro - Eólica,2019,Dezembro,0,68 539 593
Terceira,Micro - Eólica,2020,Janeiro,0,69 155 320
Terceira,Micro - Eólica,2020,Fevereiro,0,63 284 886
Terceira,Micro - Eólica,2020,Março,0,64 459 133
Terceira,Micro - Eólica,2020,Abril,0,58 459 068
Terceira,Micro - Eólica,2020,Maio,0,61 132 834
Terceira,Micro - Eólica,2020,Junho,0,61 191 707
Terceira,Micro - Eólica,2020,Julho,0,68 121 186
Terceira,Micro - Eólica,2020,Agosto,0,71 504 198
Terceira,Micro - Eólica,2020,Setembro,0,67 338 022
Terceira,Micro - Eólica,2020,Outubro,0,68 556 130
Terceira,Micro - Eólica,2020,Novembro,0,65 560 658
Terceira,Micro - Eólica,2020,Dezembro,0,69 676 197
Terceira,Micro - Eólica,2021,Janeiro,0,70 323 629
Terceira,Micro - Eólica,2021,Fevereiro,0,63 056 061
Terceira,Micro - Eólica,2021,Março,0,67 648 860
Terceira,Micro - Eólica,2021,Abril,0,64 207 141
Terceira,Micro - Eólica,2021,Maio,0,65 832 876
Terceira,Micro - Eólica,2021,Junho,0,66 133 417
Terceira,Micro - Eólica,2021,Julho,0,72 069 276
Terceira,Micro - Eólica,2021,Agosto,0,75 667 824
Terceira,Micro - Eólica,2021,Setembro,0,71 390 104
Terceira,Micro - Eólica,2021,Outubro,0,72 336 314
Terceira,Micro - Eólica,2021,Novembro,0,68 406 215
Terceira,Micro - Eólica,2021,Dezembro,0,70 831 335
Terceira,Micro - Eólica,2022,Janeiro,0,70 703 868
Terceira,Micro - Eólica,2022,Fevereiro,0,63 316 705
Terceira,Micro - Eólica,2022,Março,0,69 563 297
Terceira,Micro - Fotovoltaica,1987,Janeiro,-,18 531 304
Terceira,Micro - Fotovoltaica,1987,Fevereiro,-,16 882 648
Terceira,Micro - Fotovoltaica,1987,Março,-,18 228 181
Terceira,Micro - Fotovoltaica,1987,Abril,-,17 413 376
Terceira,Micro - Fotovoltaica,1987,Maio,-,18 112 306
Terceira,Micro - Fotovoltaica,1987,Junho,-,18 338 171
Terceira,Micro - Fotovoltaica,1987,Julho,-,19 712 260
Terceira,Micro - Fotovoltaica,1987,Agosto,-,20 118 442
Terceira,Micro - Fotovoltaica,1987,Setembro,-,19 564 821
Terceira,Micro - Fotovoltaica,1987,Outubro,-,19 722 815
Terceira,Micro - Fotovoltaica,1987,Novembro,-,19 595 169
Terceira,Micro - Fotovoltaica,1987,Dezembro,-,20 472 642
Terceira,Micro - Fotovoltaica,1988,Janeiro,-,20 427 299
Terceira,Micro - Fotovoltaica,1988,Fevereiro,-,18 831 177
Terceira,Micro - Fotovoltaica,1988,Março,-,20 131 383
Terceira,Micro - Fotovoltaica,1988,Abril,-,19 007 849
Terceira,Micro - Fotovoltaica,1988,Maio,-,19 821 551
Terceira,Micro - Fotovoltaica,1988,Junho,-,19 789 308
Terceira,Micro - Fotovoltaica,1988,Julho,-,21 464 834
Terceira,Micro - Fotovoltaica,1988,Agosto,-,22 257 483
Terceira,Micro - Fotovoltaica,1988,Setembro,-,21 632 678
Terceira,Micro - Fotovoltaica,1988,Outubro,-,21 673 173
Terceira,Micro - Fotovoltaica,1988,Novembro,-,21 205 159
Terceira,Micro - Fotovoltaica,1988,Dezembro,-,22 156 884
Terceira,Micro - Fotovoltaica,1989,Janeiro,-,22 290 372
Terceira,Micro - Fotovoltaica,1989,Fevereiro,-,19 995 268
Terceira,Micro - Fotovoltaica,1989,Março,-,21 851 913
Terceira,Micro - Fotovoltaica,1989,Abril,-,20 892 600
Terceira,Micro - Fotovoltaica,1989,Maio,-,21 993 953
Terceira,Micro - Fotovoltaica,1989,Junho,-,21 934 532
Terceira,Micro - Fotovoltaica,1989,Julho,-,23 383 128
Terceira,Micro - Fotovoltaica,1989,Agosto,-,23 761 244
Terceira,Micro - Fotovoltaica,1989,Setembro,-,22 929 316
Terceira,Micro - Fotovoltaica,1989,Outubro,-,23 282 182
Terceira,Micro - Fotovoltaica,1989,Novembro,-,22 534 828
Terceira,Micro - Fotovoltaica,1989,Dezembro,-,22 900 407
Terceira,Micro - Fotovoltaica,1990,Janeiro,-,24 557 867
Terceira,Micro - Fotovoltaica,1990,Fevereiro,-,21 725 272
Terceira,Micro - Fotovoltaica,1990,Março,-,23 839 695
Terceira,Micro - Fotovoltaica,1990,Abril,-,22 675 626
Terceira,Micro - Fotovoltaica,1990,Maio,-,24 672 416
Terceira,Micro - Fotovoltaica,1990,Junho,-,24 194 610
Terceira,Micro - Fotovoltaica,1990,Julho,-,26 387 745
Terceira,Micro - Fotovoltaica,1990,Agosto,-,26 311 181
Terceira,Micro - Fotovoltaica,1990,Setembro,-,25 083 554
Terceira,Micro - Fotovoltaica,1990,Outubro,-,25 482 424
Terceira,Micro - Fotovoltaica,1990,Novembro,-,24 988 465
Terceira,Micro - Fotovoltaica,1990,Dezembro,-,26 034 256
Terceira,Micro - Fotovoltaica,1991,Janeiro,-,26 502 749
Terceira,Micro - Fotovoltaica,1991,Fevereiro,-,23 810 562
Terceira,Micro - Fotovoltaica,1991,Março,-,25 524 439
Terceira,Micro - Fotovoltaica,1991,Abril,-,25 241 897
Terceira,Micro - Fotovoltaica,1991,Maio,-,25 607 722
Terceira,Micro - Fotovoltaica,1991,Junho,-,26 362 931
Terceira,Micro - Fotovoltaica,1991,Julho,-,28 344 411
Terceira,Micro - Fotovoltaica,1991,Agosto,-,28 731 923
Terceira,Micro - Fotovoltaica,1991,Setembro,-,27 570 320
Terceira,Micro - Fotovoltaica,1991,Outubro,-,28 080 228
Terceira,Micro - Fotovoltaica,1991,Novembro,-,27 310 128
Terceira,Micro - Fotovoltaica,1991,Dezembro,-,28 238 503
Terceira,Micro - Fotovoltaica,1992,Janeiro,-,28 633 330
Terceira,Micro - Fotovoltaica,1992,Fevereiro,-,26 246 283
Terceira,Micro - Fotovoltaica,1992,Março,-,27 279 175
Terceira,Micro - Fotovoltaica,1992,Abril,-,26 484 506
Terceira,Micro - Fotovoltaica,1992,Maio,-,27 406 565
Terceira,Micro - Fotovoltaica,1992,Junho,-,27 146 269
Terceira,Micro - Fotovoltaica,1992,Julho,-,29 921 685
Terceira,Micro - Fotovoltaica,1992,Agosto,-,30 444 908
Terceira,Micro - Fotovoltaica,1992,Setembro,-,29 383 862
Terceira,Micro - Fotovoltaica,1992,Outubro,-,29 568 370
Terceira,Micro - Fotovoltaica,1992,Novembro,-,29 114 417
Terceira,Micro - Fotovoltaica,1992,Dezembro,-,29 717 988
Terceira,Micro - Fotovoltaica,1993,Janeiro,-,29 442 372
Terceira,Micro - Fotovoltaica,1993,Fevereiro,-,26 543 388
Terceira,Micro - Fotovoltaica,1993,Março,-,29 225 032
Terceira,Micro - Fotovoltaica,1993,Abril,-,27 177 624
Terceira,Micro - Fotovoltaica,1993,Maio,-,28 445 083
Terceira,Micro - Fotovoltaica,1993,Junho,-,28 636 007
Terceira,Micro - Fotovoltaica,1993,Julho,-,30 867 852
Terceira,Micro - Fotovoltaica,1993,Agosto,-,31 254 747
Terceira,Micro - Fotovoltaica,1993,Setembro,-,29 980 854
Terceira,Micro - Fotovoltaica,1993,Outubro,-,29 624 709
Terceira,Micro - Fotovoltaica,1993,Novembro,-,29 063 049
Terceira,Micro - Fotovoltaica,1993,Dezembro,-,30 571 317
Terceira,Micro - Fotovoltaica,1994,Janeiro,-,29 947 286
Terceira,Micro - Fotovoltaica,1994,Fevereiro,-,27 076 901
Terceira,Micro - Fotovoltaica,1994,Março,-,29 704 628
Terceira,Micro - Fotovoltaica,1994,Abril,-,27 719 412
Terceira,Micro - Fotovoltaica,1994,Maio,-,29 310 471
Terceira,Micro - Fotovoltaica,1994,Junho,-,29 175 714
Terceira,Micro - Fotovoltaica,1994,Julho,-,31 327 307
Terceira,Micro - Fotovoltaica,1994,Agosto,-,31 855 560
Terceira,Micro - Fotovoltaica,1994,Setembro,-,32 038 266
Terceira,Micro - Fotovoltaica,1994,Outubro,-,32 261 364
Terceira,Micro - Fotovoltaica,1994,Novembro,-,30 595 649
Terceira,Micro - Fotovoltaica,1994,Dezembro,-,31 632 266
Terceira,Micro - Fotovoltaica,1995,Janeiro,-,31 395 309
Terceira,Micro - Fotovoltaica,1995,Fevereiro,-,27 822 359
Terceira,Micro - Fotovoltaica,1995,Março,-,31 084 930
Terceira,Micro - Fotovoltaica,1995,Abril,-,29 061 424
Terceira,Micro - Fotovoltaica,1995,Maio,-,31 674 670
Terceira,Micro - Fotovoltaica,1995,Junho,-,30 860 351
Terceira,Micro - Fotovoltaica,1995,Julho,-,33 314 337
Terceira,Micro - Fotovoltaica,1995,Agosto,-,34 472 960
Terceira,Micro - Fotovoltaica,1995,Setembro,-,32 571 201
Terceira,Micro - Fotovoltaica,1995,Outubro,-,32 877 673
Terceira,Micro - Fotovoltaica,1995,Novembro,-,31 027 499
Terceira,Micro - Fotovoltaica,1995,Dezembro,-,32 966 150
Terceira,Micro - Fotovoltaica,1996,Janeiro,-,32 362 523
Terceira,Micro - Fotovoltaica,1996,Fevereiro,-,30 415 458
Terceira,Micro - Fotovoltaica,1996,Março,-,32 175 776
Terceira,Micro - Fotovoltaica,1996,Abril,-,30 193 171
Terceira,Micro - Fotovoltaica,1996,Maio,-,31 465 553
Terceira,Micro - Fotovoltaica,1996,Junho,-,31 862 610
Terceira,Micro - Fotovoltaica,1996,Julho,-,34 741 729
Terceira,Micro - Fotovoltaica,1996,Agosto,-,35 988 934
Terceira,Micro - Fotovoltaica,1996,Setembro,-,34 429 873
Terceira,Micro - Fotovoltaica,1996,Outubro,-,35 088 864
Terceira,Micro - Fotovoltaica,1996,Novembro,-,33 283 118
Terceira,Micro - Fotovoltaica,1996,Dezembro,-,34 015 224
Terceira,Micro - Fotovoltaica,1997,Janeiro,-,34 778 742
Terceira,Micro - Fotovoltaica,1997,Fevereiro,-,30 301 470
Terceira,Micro - Fotovoltaica,1997,Março,-,32 962 244
Terceira,Micro - Fotovoltaica,1997,Abril,-,32 307 087
Terceira,Micro - Fotovoltaica,1997,Maio,-,33 126 439
Terceira,Micro - Fotovoltaica,1997,Junho,-,33 069 143
Terceira,Micro - Fotovoltaica,1997,Julho,-,36 653 860
Terceira,Micro - Fotovoltaica,1997,Agosto,-,37 323 262
Terceira,Micro - Fotovoltaica,1997,Setembro,-,36 011 983
Terceira,Micro - Fotovoltaica,1997,Outubro,-,37 592 249
Terceira,Micro - Fotovoltaica,1997,Novembro,-,34 833 785
Terceira,Micro - Fotovoltaica,1997,Dezembro,-,37 264 381
Terceira,Micro - Fotovoltaica,1998,Janeiro,-,36 676 607
Terceira,Micro - Fotovoltaica,1998,Fevereiro,-,32 870 929
Terceira,Micro - Fotovoltaica,1998,Março,-,35 714 035
Terceira,Micro - Fotovoltaica,1998,Abril,-,34 420 448
Terceira,Micro - Fotovoltaica,1998,Maio,-,36 091 693
Terceira,Micro - Fotovoltaica,1998,Junho,-,36 459 508
Terceira,Micro - Fotovoltaica,1998,Julho,-,40 418 212
Terceira,Micro - Fotovoltaica,1998,Agosto,-,41 256 701
Terceira,Micro - Fotovoltaica,1998,Setembro,-,40 365 519
Terceira,Micro - Fotovoltaica,1998,Outubro,-,40 657 600
Terceira,Micro - Fotovoltaica,1998,Novembro,-,38 939 970
Terceira,Micro - Fotovoltaica,1998,Dezembro,-,39 639 485
Terceira,Micro - Fotovoltaica,1999,Janeiro,-,39 649 420
Terceira,Micro - Fotovoltaica,1999,Fevereiro,-,35 067 360
Terceira,Micro - Fotovoltaica,1999,Março,-,38 602 570
Terceira,Micro - Fotovoltaica,1999,Abril,-,37 871 480
Terceira,Micro - Fotovoltaica,1999,Maio,-,39 174 510
Terceira,Micro - Fotovoltaica,1999,Junho,-,39 717 820
Terceira,Micro - Fotovoltaica,1999,Julho,-,43 941 365
Terceira,Micro - Fotovoltaica,1999,Agosto,-,45 178 580
Terceira,Micro - Fotovoltaica,1999,Setembro,-,42 473 685
Terceira,Micro - Fotovoltaica,1999,Outubro,-,42 162 835
Terceira,Micro - Fotovoltaica,1999,Novembro,-,40 236 120
Terceira,Micro - Fotovoltaica,1999,Dezembro,-,43 711 430
Terceira,Micro - Fotovoltaica,2000,Janeiro,-,42 140 702
Terceira,Micro - Fotovoltaica,2000,Fevereiro,-,39 532 406
Terceira,Micro - Fotovoltaica,2000,Março,-,41 616 705
Terceira,Micro - Fotovoltaica,2000,Abril,-,38 955 855
Terceira,Micro - Fotovoltaica,2000,Maio,-,41 948 401
Terceira,Micro - Fotovoltaica,2000,Junho,-,42 481 164
Terceira,Micro - Fotovoltaica,2000,Julho,-,45 109 969
Terceira,Micro - Fotovoltaica,2000,Agosto,-,46 889 671
Terceira,Micro - Fotovoltaica,2000,Setembro,-,45 454 350
Terceira,Micro - Fotovoltaica,2000,Outubro,-,45 875 547
Terceira,Micro - Fotovoltaica,2000,Novembro,-,44 309 730
Terceira,Micro - Fotovoltaica,2000,Dezembro,-,45 767 855
Terceira,Micro - Fotovoltaica,2001,Janeiro,-,46 203 338
Terceira,Micro - Fotovoltaica,2001,Fevereiro,-,41 144 860
Terceira,Micro - Fotovoltaica,2001,Março,-,45 237 636
Terceira,Micro - Fotovoltaica,2001,Abril,-,42 219 651
Terceira,Micro - Fotovoltaica,2001,Maio,-,45 228 076
Terceira,Micro - Fotovoltaica,2001,Junho,-,44 747 151
Terceira,Micro - Fotovoltaica,2001,Julho,-,49 806 517
Terceira,Micro - Fotovoltaica,2001,Agosto,-,50 769 881
Terceira,Micro - Fotovoltaica,2001,Setembro,-,48 578 308
Terceira,Micro - Fotovoltaica,2001,Outubro,-,48 076 996
Terceira,Micro - Fotovoltaica,2001,Novembro,-,46 770 050
Terceira,Micro - Fotovoltaica,2001,Dezembro,-,50 419 937
Terceira,Micro - Fotovoltaica,2002,Janeiro,-,49 449 202
Terceira,Micro - Fotovoltaica,2002,Fevereiro,-,44 278 285
Terceira,Micro - Fotovoltaica,2002,Março,-,48 552 756
Terceira,Micro - Fotovoltaica,2002,Abril,-,46 772 479
Terceira,Micro - Fotovoltaica,2002,Maio,-,48 392 035
Terceira,Micro - Fotovoltaica,2002,Junho,-,47 897 026
Terceira,Micro - Fotovoltaica,2002,Julho,-,52 571 932
Terceira,Micro - Fotovoltaica,2002,Agosto,-,54 062 942
Terceira,Micro - Fotovoltaica,2002,Setembro,-,51 179 734
Terceira,Micro - Fotovoltaica,2002,Outubro,-,51 686 256
Terceira,Micro - Fotovoltaica,2002,Novembro,-,51 176 244
Terceira,Micro - Fotovoltaica,2002,Dezembro,-,54 871 029
Terceira,Micro - Fotovoltaica,2003,Janeiro,-,53 373 713
Terceira,Micro - Fotovoltaica,2003,Fevereiro,-,48 071 533
Terceira,Micro - Fotovoltaica,2003,Março,-,51 422 616
Terceira,Micro - Fotovoltaica,2003,Abril,-,49 307 914
Terceira,Micro - Fotovoltaica,2003,Maio,-,51 410 571
Terceira,Micro - Fotovoltaica,2003,Junho,-,51 339 566
Terceira,Micro - Fotovoltaica,2003,Julho,-,56 796 448
Terceira,Micro - Fotovoltaica,2003,Agosto,-,57 265 427
Terceira,Micro - Fotovoltaica,2003,Setembro,-,55 710 836
Terceira,Micro - Fotovoltaica,2003,Outubro,-,54 405 570
Terceira,Micro - Fotovoltaica,2003,Novembro,-,54 147 490
Terceira,Micro - Fotovoltaica,2003,Dezembro,-,57 571 670
Terceira,Micro - Fotovoltaica,2004,Janeiro,-,57 119 452
Terceira,Micro - Fotovoltaica,2004,Fevereiro,-,52 769 903
Terceira,Micro - Fotovoltaica,2004,Março,-,56 053 380
Terceira,Micro - Fotovoltaica,2004,Abril,-,54 046 297
Terceira,Micro - Fotovoltaica,2004,Maio,-,55 259 592
Terceira,Micro - Fotovoltaica,2004,Junho,-,57 100 515
Terceira,Micro - Fotovoltaica,2004,Julho,-,60 878 395
Terceira,Micro - Fotovoltaica,2004,Agosto,-,61 532 545
Terceira,Micro - Fotovoltaica,2004,Setembro,-,61 890 998
Terceira,Micro - Fotovoltaica,2004,Outubro,-,62 182 592
Terceira,Micro - Fotovoltaica,2004,Novembro,-,59 842 155
Terceira,Micro - Fotovoltaica,2004,Dezembro,-,64 010 580
Terceira,Micro - Fotovoltaica,2005,Janeiro,-,62 557 251
Terceira,Micro - Fotovoltaica,2005,Fevereiro,-,55 625 249
Terceira,Micro - Fotovoltaica,2005,Março,-,61 762 864
Terceira,Micro - Fotovoltaica,2005,Abril,-,59 196 414
Terceira,Micro - Fotovoltaica,2005,Maio,-,59 625 114
Terceira,Micro - Fotovoltaica,2005,Junho,-,60 851 047
Terceira,Micro - Fotovoltaica,2005,Julho,-,64 286 715
Terceira,Micro - Fotovoltaica,2005,Agosto,-,67 523 095
Terceira,Micro - Fotovoltaica,2005,Setembro,-,66 036 852
Terceira,Micro - Fotovoltaica,2005,Outubro,-,64 480 775
Terceira,Micro - Fotovoltaica,2005,Novembro,-,61 617 358
Terceira,Micro - Fotovoltaica,2005,Dezembro,-,66 513 311
Terceira,Micro - Fotovoltaica,2006,Janeiro,-,65 289 048
Terceira,Micro - Fotovoltaica,2006,Fevereiro,-,58 169 924
Terceira,Micro - Fotovoltaica,2006,Março,-,64 070 753
Terceira,Micro - Fotovoltaica,2006,Abril,-,59 979 495
Terceira,Micro - Fotovoltaica,2006,Maio,-,63 200 109
Terceira,Micro - Fotovoltaica,2006,Junho,-,62 136 200
Terceira,Micro - Fotovoltaica,2006,Julho,-,68 249 435
Terceira,Micro - Fotovoltaica,2006,Agosto,-,70 631 277
Terceira,Micro - Fotovoltaica,2006,Setembro,-,67 960 890
Terceira,Micro - Fotovoltaica,2006,Outubro,-,66 886 558
Terceira,Micro - Fotovoltaica,2006,Novembro,-,64 799 712
Terceira,Micro - Fotovoltaica,2006,Dezembro,-,69 326 209
Terceira,Micro - Fotovoltaica,2007,Janeiro,-,68 281 945
Terceira,Micro - Fotovoltaica,2007,Fevereiro,-,61 429 093
Terceira,Micro - Fotovoltaica,2007,Março,-,66 003 620
Terceira,Micro - Fotovoltaica,2007,Abril,-,62 297 956
Terceira,Micro - Fotovoltaica,2007,Maio,-,65 171 254
Terceira,Micro - Fotovoltaica,2007,Junho,-,64 953 463
Terceira,Micro - Fotovoltaica,2007,Julho,-,70 698 411
Terceira,Micro - Fotovoltaica,2007,Agosto,-,71 855 978
Terceira,Micro - Fotovoltaica,2007,Setembro,-,67 669 627
Terceira,Micro - Fotovoltaica,2007,Outubro,-,69 749 069
Terceira,Micro - Fotovoltaica,2007,Novembro,-,66 793 437
Terceira,Micro - Fotovoltaica,2007,Dezembro,-,70 036 362
Terceira,Micro - Fotovoltaica,2008,Janeiro,-,69 409 577
Terceira,Micro - Fotovoltaica,2008,Fevereiro,-,64 166 599
Terceira,Micro - Fotovoltaica,2008,Março,-,65 732 501
Terceira,Micro - Fotovoltaica,2008,Abril,-,64 058 118
Terceira,Micro - Fotovoltaica,2008,Maio,-,66 045 807
Terceira,Micro - Fotovoltaica,2008,Junho,-,67 279 279
Terceira,Micro - Fotovoltaica,2008,Julho,-,72 429 656
Terceira,Micro - Fotovoltaica,2008,Agosto,-,74 208 878
Terceira,Micro - Fotovoltaica,2008,Setembro,-,69 957 805
Terceira,Micro - Fotovoltaica,2008,Outubro,-,72 498 077
Terceira,Micro - Fotovoltaica,2008,Novembro,-,67 024 181
Terceira,Micro - Fotovoltaica,2008,Dezembro,-,70 880 946
Terceira,Micro - Fotovoltaica,2009,Janeiro,-,70 172 904
Terceira,Micro - Fotovoltaica,2009,Fevereiro,-,62 527 858
Terceira,Micro - Fotovoltaica,2009,Março,-,67 677 227
Terceira,Micro - Fotovoltaica,2009,Abril,-,64 806 354
Terceira,Micro - Fotovoltaica,2009,Maio,-,67 098 470
Terceira,Micro - Fotovoltaica,2009,Junho,-,65 928 938
Terceira,Micro - Fotovoltaica,2009,Julho,-,71 701 902
Terceira,Micro - Fotovoltaica,2009,Agosto,-,74 002 427
Terceira,Micro - Fotovoltaica,2009,Setembro,-,71 946 147
Terceira,Micro - Fotovoltaica,2009,Outubro,-,72 116 294
Terceira,Micro - Fotovoltaica,2009,Novembro,-,68 140 869
Terceira,Micro - Fotovoltaica,2009,Dezembro,-,72 955 622
Terceira,Micro - Fotovoltaica,2010,Janeiro,-,72 590 258
Terceira,Micro - Fotovoltaica,2010,Fevereiro,-,64 619 311
Terceira,Micro - Fotovoltaica,2010,Março,-,71 184 829
Terceira,Micro - Fotovoltaica,2010,Abril,-,66 584 194
Terceira,Micro - Fotovoltaica,2010,Maio,-,67 543 151
Terceira,Micro - Fotovoltaica,2010,Junho,547,67 399 324
Terceira,Micro - Fotovoltaica,2010,Julho, 1 067,74 015 737
Terceira,Micro - Fotovoltaica,2010,Agosto, 1 035,76 117 370
Terceira,Micro - Fotovoltaica,2010,Setembro, 1 331,73 132 225
Terceira,Micro - Fotovoltaica,2010,Outubro, 1 096,71 770 082
Terceira,Micro - Fotovoltaica,2010,Novembro,856,69 471 816
Terceira,Micro - Fotovoltaica,2010,Dezembro,729,75 335 524
Terceira,Micro - Fotovoltaica,2011,Janeiro,964,72 837 895
Terceira,Micro - Fotovoltaica,2011,Fevereiro, 1 147,64 428 979
Terceira,Micro - Fotovoltaica,2011,Março, 1 567,70 293 488
Terceira,Micro - Fotovoltaica,2011,Abril, 1 657,65 280 542
Terceira,Micro - Fotovoltaica,2011,Maio, 1 989,67 313 010
Terceira,Micro - Fotovoltaica,2011,Junho, 2 069,67 786 115
Terceira,Micro - Fotovoltaica,2011,Julho, 2 208,73 261 167
Terceira,Micro - Fotovoltaica,2011,Agosto, 2 416,78 103 192
Terceira,Micro - Fotovoltaica,2011,Setembro, 2 031,72 508 489
Terceira,Micro - Fotovoltaica,2011,Outubro, 1 704,70 814 671
Terceira,Micro - Fotovoltaica,2011,Novembro, 1 096,67 838 393
Terceira,Micro - Fotovoltaica,2011,Dezembro,989,69 561 736
Terceira,Micro - Fotovoltaica,2012,Janeiro, 1 937,68 068 209
Terceira,Micro - Fotovoltaica,2012,Fevereiro, 2 074,63 091 615
Terceira,Micro - Fotovoltaica,2012,Março, 2 878,66 164 799
Terceira,Micro - Fotovoltaica,2012,Abril, 3 402,62 502 360
Terceira,Micro - Fotovoltaica,2012,Maio, 3 196,65 848 651
Terceira,Micro - Fotovoltaica,2012,Junho, 3 786,66 495 423
Terceira,Micro - Fotovoltaica,2012,Julho, 4 443,70 495 795
Terceira,Micro - Fotovoltaica,2012,Agosto, 4 026,72 201 973
Terceira,Micro - Fotovoltaica,2012,Setembro, 3 504,68 155 292
Terceira,Micro - Fotovoltaica,2012,Outubro, 2 807,68 781 100
Terceira,Micro - Fotovoltaica,2012,Novembro, 2 125,64 858 630
Terceira,Micro - Fotovoltaica,2012,Dezembro, 1 497,67 896 999
Terceira,Micro - Fotovoltaica,2013,Janeiro, 1 736,67 357 925
Terceira,Micro - Fotovoltaica,2013,Fevereiro, 2 197,59 116 544
Terceira,Micro - Fotovoltaica,2013,Março, 2 742,66 093 832
Terceira,Micro - Fotovoltaica,2013,Abril, 3 042,62 542 579
Terceira,Micro - Fotovoltaica,2013,Maio, 3 775,63 708 146
Terceira,Micro - Fotovoltaica,2013,Junho, 3 615,63 187 687
Terceira,Micro - Fotovoltaica,2013,Julho, 3 979,69 687 676
Terceira,Micro - Fotovoltaica,2013,Agosto, 4 057,71 695 886
Terceira,Micro - Fotovoltaica,2013,Setembro, 3 642,68 117 502
Terceira,Micro - Fotovoltaica,2013,Outubro, 2 509,68 444 571
Terceira,Micro - Fotovoltaica,2013,Novembro, 1 737,64 717 979
Terceira,Micro - Fotovoltaica,2013,Dezembro, 1 602,67 795 027
Terceira,Micro - Fotovoltaica,2014,Janeiro, 2 707,67 180 137
Terceira,Micro - Fotovoltaica,2014,Fevereiro, 2 763,60 411 676
Terceira,Micro - Fotovoltaica,2014,Março, 3 758,63 673 331
Terceira,Micro - Fotovoltaica,2014,Abril, 4 302,61 661 618
Terceira,Micro - Fotovoltaica,2014,Maio, 5 358,64 104 349
Terceira,Micro - Fotovoltaica,2014,Junho, 4 958,63 856 722
Terceira,Micro - Fotovoltaica,2014,Julho, 5 018,69 760 656
Terceira,Micro - Fotovoltaica,2014,Agosto, 5 258,73 456 623
Terceira,Micro - Fotovoltaica,2014,Setembro, 4 374,66 769 016
Terceira,Micro - Fotovoltaica,2014,Outubro, 3 313,67 039 648
Terceira,Micro - Fotovoltaica,2014,Novembro, 2 586,63 378 206
Terceira,Micro - Fotovoltaica,2014,Dezembro, 1 453,67 576 565
Terceira,Micro - Fotovoltaica,2015,Janeiro, 2 385,65 813 840
Terceira,Micro - Fotovoltaica,2015,Fevereiro, 2 413,59 148 855
Terceira,Micro - Fotovoltaica,2015,Março, 3 773,64 085 171
Terceira,Micro - Fotovoltaica,2015,Abril, 4 480,61 566 425
Terceira,Micro - Fotovoltaica,2015,Maio, 4 505,64 047 112
Terceira,Micro - Fotovoltaica,2015,Junho, 4 472,65 324 458
Terceira,Micro - Fotovoltaica,2015,Julho, 4 530,72 734 215
Terceira,Micro - Fotovoltaica,2015,Agosto, 4 511,71 618 240
Terceira,Micro - Fotovoltaica,2015,Setembro, 3 216,67 872 771
Terceira,Micro - Fotovoltaica,2015,Outubro, 4 315,66 483 140
Terceira,Micro - Fotovoltaica,2015,Novembro, 1 924,64 448 720
Terceira,Micro - Fotovoltaica,2015,Dezembro, 2 344,67 875 315
Terceira,Micro - Fotovoltaica,2016,Janeiro, 2 511,68 520 735
Terceira,Micro - Fotovoltaica,2016,Fevereiro, 2 511,61 329 139
Terceira,Micro - Fotovoltaica,2016,Março, 2 511,64 542 757
Terceira,Micro - Fotovoltaica,2016,Abril, 2 511,62 424 970
Terceira,Micro - Fotovoltaica,2016,Maio, 2 511,64 736 196
Terceira,Micro - Fotovoltaica,2016,Junho, 2 511,64 590 878
Terceira,Micro - Fotovoltaica,2016,Julho, 2 511,71 359 402
Terceira,Micro - Fotovoltaica,2016,Agosto, 2 511,74 547 852
Terceira,Micro - Fotovoltaica,2016,Setembro, 2 511,69 968 927
Terceira,Micro - Fotovoltaica,2016,Outubro, 2 511,67 265 591
Terceira,Micro - Fotovoltaica,2016,Novembro, 2 511,64 184 112
Terceira,Micro - Fotovoltaica,2016,Dezembro, 2 511,67 533 504
Terceira,Micro - Fotovoltaica,2017,Janeiro, 2 016,67 212 584
Terceira,Micro - Fotovoltaica,2017,Fevereiro, 2 951,59 246 108
Terceira,Micro - Fotovoltaica,2017,Março, 3 632,65 392 940
Terceira,Micro - Fotovoltaica,2017,Abril, 3 697,62 436 948
Terceira,Micro - Fotovoltaica,2017,Maio, 4 182,65 503 987
Terceira,Micro - Fotovoltaica,2017,Junho, 4 667,64 840 761
Terceira,Micro - Fotovoltaica,2017,Julho, 4 977,71 294 531
Terceira,Micro - Fotovoltaica,2017,Agosto, 4 661,73 960 621
Terceira,Micro - Fotovoltaica,2017,Setembro, 4 039,71 002 260
Terceira,Micro - Fotovoltaica,2017,Outubro, 3 202,69 640 494
Terceira,Micro - Fotovoltaica,2017,Novembro, 1 934,65 358 655
Terceira,Micro - Fotovoltaica,2017,Dezembro, 1 843,67 054 154
Terceira,Micro - Fotovoltaica,2018,Janeiro, 1 822,67 450 315
Terceira,Micro - Fotovoltaica,2018,Fevereiro, 2 730,59 836 372
Terceira,Micro - Fotovoltaica,2018,Março, 3 878,66 760 785
Terceira,Micro - Fotovoltaica,2018,Abril, 4 787,62 177 285
Terceira,Micro - Fotovoltaica,2018,Maio, 5 448,65 716 600
